transaction_id,customer_id,transaction_date,product_category,brand_type,payment_method,quantity,price_per_unit,discount_applied,total_amount
T0017059,C00707,2023-09-25,Rice,private,Card,1,60,0,54.0
T0017060,C01097,2024-07-06,Earphones,private,UPI/Wallet,1,600,1,600.0
T0017061,C00199,2023-03-21,C-Type Cable,third_party,Cash,1,300,0,300.0
T0017062,C00158,2024-07-29,Chair,third_party,Cash,1,1500,0,1350.0
T0017063,C01531,2022-11-29,C-Type Cable,third_party,Cash,1,300,0,300.0
T0017064,C00284,2024-01-06,Laptop Case,private,Cash,1,800,1,800.0
T0017065,C01960,2022-12-25,C-Type Cable,third_party,Card,1,300,0,300.0
T0017066,C01599,2023-05-18,Laptop Case,third_party,Card,1,800,1,800.0
T0017067,C01752,2021-06-01,Snacks,third_party,Card,1,50,0,50.0
T0017068,C00238,2023-10-18,Chair,third_party,UPI/Wallet,3,1500,0,4500.0
T0017069,C00308,2021-05-01,Rice,third_party,Cash,2,60,0,120.0
T0017070,C00933,2022-11-02,Laptop Case,third_party,Cash,1,800,0,800.0
T0017071,C00410,2023-11-15,Rice,third_party,Card,1,60,1,60.0
T0017072,C00432,2024-04-10,C-Type Cable,private,UPI/Wallet,1,300,1,300.0
T0017073,C01918,2024-08-28,Shampoo,private,Cash,1,120,0,120.0
T0017074,C00994,2024-08-09,Toothpaste,third_party,UPI/Wallet,2,80,1,160.0
T0017075,C01483,2021-08-20,Chair,third_party,UPI/Wallet,1,1500,0,1500.0
T0017076,C00436,2024-03-25,Shampoo,third_party,UPI/Wallet,15,120,0,1800.0
T0017077,C00696,2022-04-27,Chair,third_party,Cash,1,1500,1,1500.0
T0017078,C00737,2023-04-04,C-Type Cable,third_party,Cash,1,300,1,300.0
T0017079,C00736,2022-12-27,Rice,private,Cash,3,60,0,180.0
T0017080,C01776,2022-02-02,Oil,private,Cash,15,200,1,3000.0
T0017081,C00605,2024-06-20,Laptop Case,private,UPI/Wallet,1,800,1,800.0
T0017082,C01695,2024-05-05,Toothpaste,third_party,Card,1,80,1,72.0
T0017083,C01154,2023-12-26,Shampoo,third_party,UPI/Wallet,15,120,1,1800.0
T0017084,C00282,2023-11-13,Rice,private,Card,3,60,1,180.0
T0017085,C01547,2021-06-29,Shampoo,private,Card,5,120,0,600.0
T0017086,C01619,2024-07-04,Chair,private,UPI/Wallet,1,1500,0,1500.0
T0017087,C01656,2023-11-15,Earphones,third_party,Cash,2,600,0,1200.0
T0017088,C01501,2023-01-13,C-Type Cable,private,Card,1,300,0,300.0
T0017089,C01768,2024-03-31,Shampoo,private,UPI/Wallet,1,120,0,120.0
T0017090,C00752,2023-03-05,Earphones,third_party,Card,3,600,1,1800.0
T0017091,C00893,2023-10-17,Earphones,private,Card,3,600,1,1620.0
T0017092,C01024,2023-05-15,Soap,private,UPI/Wallet,1,40,1,36.0
T0017093,C01025,2023-12-23,Toothpaste,private,Cash,1,80,0,80.0
T0017094,C01982,2023-04-03,Toothpaste,third_party,UPI/Wallet,1,80,0,80.0
T0017095,C00935,2024-03-16,Shampoo,private,Cash,1,120,1,120.0
T0017096,C01022,2024-01-01,Shampoo,third_party,Cash,5,120,1,600.0
T0017097,C00455,2022-04-21,Rice,private,UPI/Wallet,1,60,0,60.0
T0017098,C00195,2022-09-26,Oil,private,UPI/Wallet,2,200,1,400.0
T0017099,C00195,2023-07-18,Soap,private,Cash,10,40,1,400.0
T0017100,C00293,2023-06-03,Toothpaste,third_party,Cash,1,80,1,80.0
T0017101,C01373,2024-03-21,Earphones,private,Cash,3,600,0,1800.0
T0017102,C00240,2022-07-22,Oil,third_party,UPI/Wallet,3,200,0,600.0
T0017103,C00843,2022-07-07,Oil,private,Cash,15,200,1,3000.0
T0017104,C01793,2021-09-07,Oil,third_party,UPI/Wallet,1,200,1,200.0
T0017105,C01047,2024-02-24,Earphones,third_party,Cash,1,600,0,600.0
T0017106,C01729,2024-01-13,Toothpaste,third_party,Card,1,80,1,80.0
T0017107,C00028,2022-12-08,Soap,private,Cash,1,40,1,40.0
T0017108,C01175,2023-11-25,Earphones,third_party,UPI/Wallet,5,600,1,3000.0
T0017109,C00249,2020-03-11,Earphones,third_party,Card,5,600,1,3000.0
T0017110,C00516,2024-06-13,Earphones,private,UPI/Wallet,1,600,0,600.0
T0017111,C00198,2020-06-03,Toothpaste,private,Card,1,80,1,80.0
T0017112,C00968,2023-05-08,Rice,private,UPI/Wallet,1,60,0,60.0
T0017113,C00533,2022-09-16,Soap,private,Card,1,40,1,40.0
T0017114,C00973,2023-07-10,Snacks,third_party,Card,2,50,1,90.0
T0017115,C01014,2022-09-20,Chair,third_party,Card,1,1500,1,1500.0
T0017116,C01781,2023-11-12,Snacks,private,Card,3,50,0,150.0
T0017117,C01127,2024-03-30,Oil,private,Card,10,200,0,2000.0
T0017118,C00419,2024-07-17,Rice,third_party,UPI/Wallet,1,60,1,60.0
T0017119,C01238,2023-07-03,Shampoo,third_party,Card,1,120,0,120.0
T0017120,C00265,2021-01-11,Toothpaste,private,Card,3,80,1,240.0
T0017121,C00202,2023-01-19,Laptop Case,third_party,Cash,3,800,0,2400.0
T0017122,C01567,2024-04-11,Shampoo,third_party,UPI/Wallet,1,120,1,120.0
T0017123,C00829,2022-03-03,Rice,private,UPI/Wallet,10,60,1,540.0
T0017124,C00313,2023-11-27,Oil,private,Cash,1,200,1,200.0
T0017125,C01147,2022-11-02,Toothpaste,private,UPI/Wallet,1,80,1,80.0
T0017126,C00383,2023-08-22,Soap,private,Cash,1,40,0,40.0
T0017127,C01370,2021-12-22,Shampoo,third_party,Card,2,120,1,216.0
T0017128,C01398,2022-11-05,C-Type Cable,private,Card,1,300,0,300.0
T0017129,C01215,2023-01-05,Chair,third_party,Card,1,1500,0,1350.0
T0017130,C01891,2022-03-02,Soap,third_party,Card,15,40,0,600.0
T0017131,C01165,2022-01-10,Oil,third_party,UPI/Wallet,1,200,0,200.0
T0017132,C00305,2024-06-25,C-Type Cable,third_party,Card,15,300,1,4050.0
T0017133,C01896,2024-02-21,Toothpaste,private,Card,2,80,1,160.0
T0017134,C00267,2024-07-01,Rice,private,Card,3,60,1,180.0
T0017135,C01443,2022-05-08,Snacks,third_party,Card,1,50,0,45.0
T0017136,C00343,2024-07-19,Laptop Case,private,Card,1,800,0,800.0
T0017137,C00835,2023-11-25,Laptop Case,private,Cash,1,800,0,800.0
T0017138,C01995,2024-05-30,Toothpaste,private,UPI/Wallet,1,80,1,80.0
T0017139,C01784,2020-07-27,Shampoo,private,UPI/Wallet,2,120,0,240.0
T0017140,C00051,2024-03-10,Shampoo,private,Card,1,120,1,120.0
T0017141,C00174,2023-10-27,Chair,third_party,Card,1,1500,0,1500.0
T0017142,C00549,2024-05-15,Toothpaste,third_party,Cash,5,80,1,400.0
T0017143,C01676,2023-11-06,Rice,private,UPI/Wallet,2,60,1,120.0
T0017144,C01202,2020-05-20,Rice,third_party,UPI/Wallet,1,60,0,60.0
T0017145,C00688,2022-09-12,Chair,third_party,Cash,15,1500,0,22500.0
T0017146,C01079,2024-08-19,Rice,third_party,Card,10,60,1,600.0
T0017147,C01139,2022-01-31,C-Type Cable,third_party,Cash,3,300,1,810.0
T0017148,C00352,2021-09-11,Shampoo,third_party,Cash,3,120,1,360.0
T0017149,C00376,2021-05-26,Laptop Case,third_party,Cash,1,800,1,720.0
T0017150,C00971,2022-11-19,Oil,private,Card,10,200,0,2000.0
T0017151,C01474,2024-04-28,Laptop Case,third_party,Cash,1,800,0,800.0
T0017152,C00609,2024-02-28,Shampoo,third_party,Cash,1,120,0,120.0
T0017153,C01079,2021-10-31,Earphones,third_party,Cash,3,600,0,1800.0
T0017154,C01189,2024-06-28,C-Type Cable,third_party,Card,1,300,0,300.0
T0017155,C01849,2023-12-30,Soap,third_party,Card,15,40,0,600.0
T0017156,C00446,2021-05-30,Shampoo,third_party,Cash,2,120,1,240.0
T0017157,C01755,2023-07-02,Snacks,third_party,Card,1,50,1,50.0
T0017158,C01600,2023-08-24,Laptop Case,private,UPI/Wallet,3,800,0,2400.0
T0017159,C00128,2022-12-01,Toothpaste,private,Cash,1,80,0,72.0
T0017160,C00193,2024-05-12,Toothpaste,third_party,Cash,1,80,1,80.0
T0017161,C01578,2023-11-20,Earphones,private,Cash,1,600,0,600.0
T0017162,C00655,2023-07-31,Soap,private,UPI/Wallet,1,40,1,40.0
T0017163,C01637,2020-12-31,Snacks,private,UPI/Wallet,10,50,0,500.0
T0017164,C00546,2024-03-15,Shampoo,third_party,Card,1,120,1,108.0
T0017165,C01716,2024-03-24,Rice,third_party,UPI/Wallet,1,60,1,60.0
T0017166,C00277,2024-08-05,Rice,third_party,Cash,1,60,1,60.0
T0017167,C00532,2023-11-21,Laptop Case,private,UPI/Wallet,2,800,0,1600.0
T0017168,C01634,2023-07-05,Oil,third_party,Card,1,200,1,200.0
T0017169,C00054,2021-02-04,Shampoo,third_party,Cash,2,120,1,240.0
T0017170,C01504,2022-12-11,Rice,private,Card,15,60,0,810.0
T0017171,C00598,2023-07-19,Oil,third_party,UPI/Wallet,1,200,0,200.0
T0017172,C01533,2023-12-25,Earphones,third_party,Cash,1,600,1,600.0
T0017173,C01517,2024-03-13,Shampoo,third_party,UPI/Wallet,1,120,1,120.0
T0017174,C00688,2023-11-14,Rice,private,Card,1,60,1,54.0
T0017175,C01979,2024-04-28,Soap,private,Cash,1,40,0,40.0
T0017176,C01885,2020-12-05,C-Type Cable,private,UPI/Wallet,1,300,0,270.0
T0017177,C00193,2023-10-29,C-Type Cable,third_party,Cash,3,300,1,900.0
T0017178,C01845,2024-01-22,Oil,third_party,Cash,2,200,0,400.0
T0017179,C00552,2024-05-14,C-Type Cable,third_party,Card,1,300,1,300.0
T0017180,C01143,2024-01-30,Oil,third_party,Cash,1,200,1,200.0
T0017181,C01132,2023-11-08,C-Type Cable,third_party,Card,1,300,0,300.0
T0017182,C00791,2023-03-09,C-Type Cable,third_party,Cash,1,300,0,270.0
T0017183,C00794,2023-11-13,Oil,third_party,Card,15,200,0,3000.0
T0017184,C01360,2023-06-27,Shampoo,third_party,UPI/Wallet,1,120,0,120.0
T0017185,C00494,2023-01-04,Oil,third_party,UPI/Wallet,2,200,0,400.0
T0017186,C00799,2022-09-23,Earphones,third_party,UPI/Wallet,15,600,0,9000.0
T0017187,C00187,2023-03-12,Rice,private,Cash,1,60,0,60.0
T0017188,C00774,2024-01-27,C-Type Cable,third_party,Cash,1,300,1,300.0
T0017189,C01585,2023-06-08,Chair,third_party,UPI/Wallet,1,1500,0,1500.0
T0017190,C01601,2022-09-14,Rice,private,UPI/Wallet,10,60,1,600.0
T0017191,C00577,2024-07-08,Snacks,third_party,UPI/Wallet,15,50,1,675.0
T0017192,C01774,2023-08-18,C-Type Cable,third_party,Cash,1,300,0,300.0
T0017193,C00304,2022-10-17,C-Type Cable,third_party,Card,1,300,1,270.0
T0017194,C01030,2023-07-11,Shampoo,third_party,Cash,2,120,0,216.0
T0017195,C00930,2023-12-05,Oil,private,UPI/Wallet,1,200,0,200.0
T0017196,C01097,2023-07-30,Rice,private,Cash,1,60,1,54.0
T0017197,C01283,2023-05-05,Shampoo,third_party,Cash,2,120,0,216.0
T0017198,C00380,2024-06-27,Shampoo,third_party,Card,1,120,1,108.0
T0017199,C01494,2023-02-28,C-Type Cable,third_party,UPI/Wallet,3,300,1,900.0
T0017200,C00014,2022-02-26,Earphones,third_party,UPI/Wallet,2,600,1,1200.0
T0017201,C01238,2022-06-14,Shampoo,third_party,Card,2,120,1,240.0
T0017202,C01379,2023-07-20,Soap,third_party,Cash,10,40,0,400.0
T0017203,C00191,2021-01-24,Earphones,private,UPI/Wallet,1,600,0,600.0
T0017204,C01777,2023-02-24,C-Type Cable,private,UPI/Wallet,1,300,0,300.0
T0017205,C00268,2022-09-07,Earphones,private,Cash,1,600,0,600.0
T0017206,C01825,2023-06-30,Soap,private,UPI/Wallet,15,40,0,600.0
T0017207,C01636,2021-10-26,Soap,third_party,Card,1,40,0,40.0
T0017208,C00501,2023-10-03,Earphones,third_party,UPI/Wallet,1,600,0,600.0
T0017209,C01647,2023-10-04,Laptop Case,third_party,UPI/Wallet,2,800,0,1440.0
T0017210,C00004,2024-01-26,Chair,private,UPI/Wallet,2,1500,0,3000.0
T0017211,C01496,2023-11-30,Chair,third_party,Cash,1,1500,1,1500.0
T0017212,C00995,2023-05-29,Earphones,private,UPI/Wallet,1,600,1,540.0
T0017213,C00973,2023-08-04,Snacks,third_party,Cash,1,50,1,50.0
T0017214,C00318,2022-03-23,C-Type Cable,third_party,UPI/Wallet,1,300,1,300.0
T0017215,C01360,2022-09-23,Toothpaste,third_party,UPI/Wallet,3,80,0,240.0
T0017216,C00106,2023-02-06,Toothpaste,private,UPI/Wallet,15,80,1,1200.0
T0017217,C01813,2021-06-08,Toothpaste,private,Cash,1,80,1,80.0
T0017218,C01833,2021-11-28,Laptop Case,third_party,Card,1,800,1,800.0
T0017219,C01336,2023-11-01,Chair,third_party,Cash,1,1500,0,1500.0
T0017220,C01183,2023-11-22,Soap,third_party,Cash,1,40,1,40.0
T0017221,C00120,2023-07-21,Snacks,third_party,UPI/Wallet,1,50,1,50.0
T0017222,C01250,2023-07-05,Rice,third_party,Card,1,60,1,54.0
T0017223,C01143,2024-08-12,Oil,private,UPI/Wallet,1,200,0,200.0
T0017224,C01317,2023-11-11,Soap,third_party,Cash,10,40,1,400.0
T0017225,C00383,2022-05-25,Chair,private,Cash,1,1500,1,1500.0
T0017226,C01451,2023-01-10,Shampoo,third_party,UPI/Wallet,1,120,0,120.0
T0017227,C01500,2024-07-06,Soap,third_party,UPI/Wallet,1,40,0,40.0
T0017228,C01077,2022-06-08,Rice,third_party,Cash,1,60,1,60.0
T0017229,C00226,2022-02-04,Chair,private,UPI/Wallet,1,1500,0,1500.0
T0017230,C01941,2024-03-04,Shampoo,third_party,Cash,1,120,1,120.0
T0017231,C01776,2022-08-18,C-Type Cable,third_party,Cash,1,300,1,300.0
T0017232,C00955,2023-10-25,Laptop Case,third_party,Card,1,800,0,800.0
T0017233,C01618,2022-04-06,Toothpaste,private,UPI/Wallet,2,80,1,144.0
T0017234,C01726,2024-08-12,C-Type Cable,private,Card,1,300,0,300.0
T0017235,C00326,2024-06-21,Snacks,third_party,UPI/Wallet,1,50,0,50.0
T0017236,C00331,2021-04-13,Snacks,third_party,Card,1,50,0,50.0
T0017237,C00910,2023-04-24,Oil,third_party,UPI/Wallet,1,200,0,200.0
T0017238,C01488,2024-06-06,C-Type Cable,third_party,Cash,1,300,1,300.0
T0017239,C01425,2022-10-04,Rice,third_party,Cash,3,60,0,180.0
T0017240,C00907,2024-02-15,Chair,third_party,UPI/Wallet,2,1500,0,3000.0
T0017241,C01991,2022-03-10,Earphones,third_party,Card,3,600,1,1800.0
T0017242,C00247,2023-04-12,Chair,third_party,UPI/Wallet,1,1500,1,1500.0
T0017243,C01574,2023-10-16,Chair,third_party,UPI/Wallet,1,1500,0,1500.0
T0017244,C01438,2021-09-12,Soap,third_party,Cash,2,40,1,80.0
T0017245,C00469,2021-04-09,Soap,third_party,UPI/Wallet,1,40,0,36.0
T0017246,C00151,2023-12-05,Toothpaste,third_party,UPI/Wallet,5,80,1,400.0
T0017247,C01077,2024-04-06,Chair,private,Card,1,1500,0,1350.0
T0017248,C00258,2023-04-18,Chair,third_party,UPI/Wallet,1,1500,1,1500.0
T0017249,C01095,2024-05-15,Oil,third_party,Card,2,200,1,400.0
T0017250,C01947,2022-02-03,Oil,third_party,Card,1,200,0,200.0
T0017251,C00587,2022-10-24,Snacks,third_party,Card,1,50,0,50.0
T0017252,C01562,2020-07-23,Oil,third_party,Cash,1,200,0,180.0
T0017253,C00415,2023-05-19,Oil,third_party,Cash,1,200,1,200.0
T0017254,C00508,2023-06-26,Snacks,private,Card,3,50,1,150.0
T0017255,C00830,2024-01-08,Earphones,third_party,Cash,10,600,0,6000.0
T0017256,C00272,2023-10-28,Rice,private,Card,3,60,0,162.0
T0017257,C01393,2023-03-02,Rice,private,UPI/Wallet,2,60,1,120.0
T0017258,C00423,2024-05-28,Chair,third_party,Cash,3,1500,1,4500.0
T0017259,C01555,2021-10-22,Soap,third_party,UPI/Wallet,1,40,1,40.0
T0017260,C00177,2021-12-01,Shampoo,third_party,Cash,1,120,1,120.0
T0017261,C01289,2023-11-26,Toothpaste,third_party,Card,1,80,1,80.0
T0017262,C01472,2024-05-03,Shampoo,third_party,UPI/Wallet,10,120,0,1200.0
T0017263,C01797,2023-03-30,Oil,third_party,Card,1,200,1,180.0
T0017264,C00827,2023-12-06,Earphones,third_party,Cash,1,600,0,540.0
T0017265,C01426,2022-10-28,C-Type Cable,private,Cash,1,300,0,300.0
T0017266,C00550,2023-06-06,Chair,third_party,Cash,1,1500,0,1500.0
T0017267,C00400,2022-06-12,Earphones,private,UPI/Wallet,2,600,1,1200.0
T0017268,C01597,2023-04-22,C-Type Cable,third_party,UPI/Wallet,1,300,1,300.0
T0017269,C01090,2024-01-14,Chair,third_party,Card,1,1500,0,1500.0
T0017270,C01069,2022-05-29,Toothpaste,private,UPI/Wallet,1,80,0,72.0
T0017271,C00522,2022-12-26,Laptop Case,third_party,Cash,2,800,1,1600.0
T0017272,C00908,2022-02-11,Shampoo,third_party,Card,5,120,1,600.0
T0017273,C01389,2023-06-22,Rice,private,UPI/Wallet,1,60,1,60.0
T0017274,C00566,2022-02-18,Chair,private,UPI/Wallet,1,1500,0,1500.0
T0017275,C00020,2023-09-13,Earphones,third_party,Card,1,600,1,540.0
T0017276,C01398,2024-06-07,Soap,private,Cash,5,40,0,200.0
T0017277,C01086,2024-04-22,C-Type Cable,third_party,Card,3,300,1,900.0
T0017278,C01355,2024-01-02,Snacks,private,UPI/Wallet,1,50,0,50.0
T0017279,C01761,2024-07-12,Oil,third_party,Card,2,200,0,400.0
T0017280,C01428,2023-07-10,C-Type Cable,private,UPI/Wallet,15,300,0,4500.0
T0017281,C01390,2024-06-09,Earphones,third_party,UPI/Wallet,1,600,1,600.0
T0017282,C00874,2023-10-14,C-Type Cable,third_party,Cash,3,300,1,900.0
T0017283,C01536,2022-09-26,Laptop Case,private,Cash,2,800,0,1600.0
T0017284,C00813,2023-06-13,Chair,private,Card,1,1500,0,1350.0
T0017285,C01481,2023-04-29,Snacks,private,Card,1,50,1,50.0
T0017286,C01077,2022-11-22,Soap,third_party,Cash,1,40,1,40.0
T0017287,C01322,2022-07-21,C-Type Cable,private,Card,1,300,1,300.0
T0017288,C00950,2021-03-31,Snacks,third_party,Card,3,50,0,150.0
T0017289,C01722,2020-10-19,Shampoo,private,Cash,1,120,0,120.0
T0017290,C01719,2022-03-17,Oil,private,Cash,1,200,0,200.0
T0017291,C01603,2023-05-29,Rice,third_party,Cash,15,60,0,810.0
T0017292,C00412,2024-06-29,Oil,third_party,Card,3,200,0,540.0
T0017293,C00825,2024-08-13,Chair,private,UPI/Wallet,5,1500,1,7500.0
T0017294,C00606,2024-01-03,Snacks,third_party,UPI/Wallet,3,50,0,150.0
T0017295,C00561,2022-08-18,Soap,third_party,Card,1,40,1,40.0
T0017296,C01342,2023-12-22,Chair,third_party,UPI/Wallet,2,1500,0,3000.0
T0017297,C01877,2022-01-14,Chair,third_party,Card,3,1500,1,4500.0
T0017298,C00354,2024-02-23,Earphones,third_party,UPI/Wallet,1,600,1,600.0
T0017299,C01162,2022-10-12,Earphones,private,Card,1,600,1,600.0
T0017300,C01179,2023-10-27,Earphones,third_party,UPI/Wallet,1,600,1,600.0
T0017301,C00701,2022-10-08,Snacks,private,UPI/Wallet,1,50,1,50.0
T0017302,C00078,2023-11-24,Snacks,private,Card,1,50,1,50.0
T0017303,C01019,2023-09-26,Snacks,third_party,UPI/Wallet,1,50,0,50.0
T0017304,C00415,2024-03-08,Snacks,third_party,UPI/Wallet,1,50,1,50.0
T0017305,C00778,2021-08-03,C-Type Cable,private,UPI/Wallet,3,300,0,900.0
T0017306,C00418,2024-06-30,Chair,third_party,UPI/Wallet,1,1500,1,1500.0
T0017307,C01539,2023-04-26,Laptop Case,third_party,Card,1,800,1,800.0
T0017308,C00109,2023-09-17,Oil,third_party,Card,15,200,0,3000.0
T0017309,C01569,2023-06-16,Shampoo,private,Cash,1,120,1,120.0
T0017310,C00371,2023-04-12,Rice,third_party,UPI/Wallet,1,60,0,60.0
T0017311,C01377,2021-07-10,Oil,third_party,Card,3,200,0,540.0
T0017312,C00265,2021-07-18,Toothpaste,third_party,Cash,1,80,0,80.0
T0017313,C01094,2022-04-03,Chair,third_party,UPI/Wallet,15,1500,0,20250.0
T0017314,C01111,2024-03-21,C-Type Cable,third_party,Card,1,300,0,300.0
T0017315,C01557,2024-03-14,Laptop Case,third_party,UPI/Wallet,3,800,1,2160.0
T0017316,C01329,2024-05-29,Rice,third_party,UPI/Wallet,5,60,0,300.0
T0017317,C00049,2024-07-11,Oil,private,UPI/Wallet,1,200,1,200.0
T0017318,C01753,2023-12-04,Oil,private,UPI/Wallet,1,200,0,200.0
T0017319,C01061,2021-09-24,Shampoo,third_party,Cash,1,120,1,120.0
T0017320,C01965,2024-04-17,Toothpaste,third_party,Cash,2,80,0,160.0
T0017321,C00540,2021-03-18,Laptop Case,third_party,Card,2,800,0,1600.0
T0017322,C01839,2022-04-01,Soap,third_party,Card,1,40,1,40.0
T0017323,C01092,2024-01-16,Earphones,third_party,UPI/Wallet,1,600,1,600.0
T0017324,C00474,2021-10-04,Snacks,private,UPI/Wallet,1,50,1,50.0
T0017325,C01844,2023-12-24,C-Type Cable,third_party,UPI/Wallet,2,300,0,600.0
T0017326,C00324,2022-05-29,Snacks,private,Card,5,50,0,250.0
T0017327,C01321,2021-10-29,Soap,third_party,Card,1,40,0,36.0
T0017328,C00339,2022-01-06,Rice,third_party,UPI/Wallet,15,60,1,900.0
T0017329,C00720,2024-03-25,Shampoo,third_party,UPI/Wallet,1,120,0,108.0
T0017330,C00167,2022-05-02,Rice,third_party,Card,2,60,1,120.0
T0017331,C00581,2024-07-25,Earphones,private,UPI/Wallet,1,600,1,600.0
T0017332,C00463,2022-10-14,Chair,private,Cash,1,1500,1,1500.0
T0017333,C00452,2023-01-14,Oil,private,Cash,10,200,0,2000.0
T0017334,C01185,2023-10-14,C-Type Cable,third_party,UPI/Wallet,10,300,1,3000.0
T0017335,C00797,2024-06-08,Shampoo,private,Cash,1,120,0,108.0
T0017336,C00663,2021-12-08,Laptop Case,third_party,UPI/Wallet,3,800,0,2400.0
T0017337,C00647,2024-02-17,Earphones,third_party,Card,1,600,0,600.0
T0017338,C01357,2022-09-09,Laptop Case,private,Cash,3,800,0,2400.0
T0017339,C01997,2023-03-01,Toothpaste,third_party,UPI/Wallet,5,80,1,400.0
T0017340,C00563,2024-01-18,Snacks,third_party,UPI/Wallet,1,50,1,50.0
T0017341,C01649,2024-04-29,C-Type Cable,third_party,Cash,2,300,0,600.0
T0017342,C01736,2023-11-15,Toothpaste,third_party,Card,2,80,1,160.0
T0017343,C00060,2022-10-24,Snacks,private,Card,1,50,0,50.0
T0017344,C00366,2023-07-27,Snacks,private,Cash,1,50,0,45.0
T0017345,C01037,2023-11-23,Toothpaste,third_party,UPI/Wallet,10,80,0,720.0
T0017346,C01367,2023-03-28,Chair,private,Cash,1,1500,1,1500.0
T0017347,C00672,2021-05-02,Shampoo,third_party,UPI/Wallet,2,120,1,240.0
T0017348,C01113,2024-02-05,C-Type Cable,private,UPI/Wallet,2,300,1,600.0
T0017349,C00392,2021-06-18,Toothpaste,third_party,Cash,1,80,1,72.0
T0017350,C00423,2023-10-20,C-Type Cable,private,UPI/Wallet,1,300,0,300.0
T0017351,C01684,2023-05-01,Rice,private,Cash,1,60,1,60.0
T0017352,C01602,2022-05-10,Chair,third_party,Cash,10,1500,1,15000.0
T0017353,C01163,2023-03-20,C-Type Cable,third_party,Card,3,300,0,900.0
T0017354,C00407,2021-12-18,Toothpaste,third_party,UPI/Wallet,1,80,0,80.0
T0017355,C01258,2022-10-11,Toothpaste,private,Cash,1,80,1,72.0
T0017356,C01416,2023-12-01,C-Type Cable,third_party,UPI/Wallet,3,300,1,900.0
T0017357,C00082,2022-03-12,Earphones,third_party,UPI/Wallet,1,600,0,600.0
T0017358,C00778,2021-11-24,Snacks,private,Card,1,50,1,45.0
T0017359,C00509,2023-07-05,Laptop Case,third_party,Card,1,800,1,800.0
T0017360,C01262,2023-07-27,Shampoo,third_party,Cash,1,120,1,120.0
T0017361,C00306,2022-10-23,Toothpaste,private,Card,1,80,0,80.0
T0017362,C01912,2024-07-18,Laptop Case,private,Card,15,800,1,12000.0
T0017363,C00963,2023-05-01,Snacks,third_party,UPI/Wallet,1,50,1,50.0
T0017364,C01076,2023-09-14,Chair,third_party,Card,1,1500,0,1500.0
T0017365,C00008,2024-04-28,Soap,third_party,Cash,2,40,1,80.0
T0017366,C00320,2022-12-16,Chair,private,Card,2,1500,1,3000.0
T0017367,C00601,2024-04-05,Snacks,third_party,Cash,5,50,0,250.0
T0017368,C01137,2023-07-17,C-Type Cable,private,UPI/Wallet,3,300,0,900.0
T0017369,C01171,2023-12-25,Oil,third_party,Cash,1,200,1,180.0
T0017370,C00124,2024-06-16,Soap,third_party,Cash,1,40,1,40.0
T0017371,C01489,2024-02-09,Toothpaste,private,Card,1,80,0,80.0
T0017372,C00032,2022-02-28,Rice,private,Cash,2,60,1,108.0
T0017373,C00083,2021-05-15,Chair,third_party,UPI/Wallet,1,1500,0,1500.0
T0017374,C01875,2022-09-24,Rice,third_party,Cash,10,60,1,540.0
T0017375,C01776,2021-05-12,Soap,private,Cash,1,40,0,40.0
T0017376,C00984,2021-12-18,Toothpaste,private,Cash,5,80,1,400.0
T0017377,C00573,2021-06-28,Toothpaste,third_party,Cash,1,80,1,80.0
T0017378,C00552,2021-03-27,Laptop Case,private,UPI/Wallet,1,800,0,800.0
T0017379,C00373,2024-07-30,Chair,private,Card,10,1500,0,15000.0
T0017380,C01278,2022-10-11,Snacks,third_party,Cash,5,50,0,250.0
